iter	Logloss
2927	0.2337918954
2928	0.2337762677
2929	0.2337650026
2930	0.2336900929
2931	0.2336621388
2932	0.2336212433
2933	0.233597395
2934	0.2335240701
2935	0.2334924229
2936	0.2334708088
2937	0.2334389305
2938	0.2333860757
2939	0.233344853
2940	0.2333320083
2941	0.2332594249
2942	0.2332059492
2943	0.2331894789
2944	0.2331681482
2945	0.2331111262
2946	0.2330675376
2947	0.2330294704
2948	0.2330109732
2949	0.2329804557
2950	0.2329401207
2951	0.2328961565
2952	0.2328404623
2953	0.2328069914
2954	0.2327824658
2955	0.2327542049
2956	0.2327089814
2957	0.2326855051
2958	0.2326405257
2959	0.2325803205
2960	0.2325343702
2961	0.2324746399
2962	0.2324528978
2963	0.2324037053
2964	0.2323662687
2965	0.232323869
2966	0.2322877609
2967	0.2322761494
2968	0.2322539916
2969	0.2321662267
2970	0.2321526584
2971	0.2321246752
2972	0.2320875245
2973	0.2320635046
2974	0.2319485311
2975	0.2319232313
2976	0.2318730565
2977	0.2318536422
2978	0.2318299513
2979	0.2317869962
2980	0.2317682147
2981	0.2317351602
2982	0.2317271429
2983	0.2317102665
2984	0.2316933394
2985	0.2316647526
2986	0.2315673846
2987	0.23154565
2988	0.2315274716
2989	0.2315027208
2990	0.2314465583
2991	0.2314356864
2992	0.2313767147
2993	0.2313657315
2994	0.2313185942
2995	0.231247245
2996	0.2312228909
2997	0.2311201377
2998	0.2310973674
2999	0.2310597965
